Date,maxAT,meanAT,minAT,meanRH,maxRH,minRH,meanDP,meanLW,meanSM,meanST,meanRF,Foci,meanAT_5d,meanRH_5d,meanLW_5d,meanDP_5d,meanSM_5d,meanST_5d,meanRF_5d,temp_humidity_5d,leafwet_humidity_5d,dewpoint_diff_5d,Foci_lag1
2008-04-24,28.2,21.27,15.38,71.2,92.54,42.74,15.51,3.06,31.350000000000005,18.89,0.04,1.5,,,,,,,,,,,
2008-04-25,27.320000000000004,20.97,14.74,75.75,95.2,47.56,16.12,3.24,35.74,19.41,0.04,1.1666666666666667,,,,,,,,,,,1.5
2008-04-26,25.76,18.84,11.800000000000002,75.15,97.92,43.16,13.87,4.16,41.81,19.06,0.04,0.0,,,,,,,,,,,1.1666666666666667
2008-04-27,23.5,16.97,9.82,72.04,97.44,38.42,11.378,3.56,49.38,18.57,0.05000000000000001,0.0,,,,,,,,,,,0.0
2008-04-28,22.600000000000005,15.44,7.36,66.16,97.48,30.12,8.672,3.27,58.54999999999999,18.08,0.06,0.16666666666666666,,,,,,,,,,,0.0
2008-04-29,22.8,14.68,5.5,57.669999999999995,91.92,20.98,6.214000000000001,2.38,69.16,17.54,0.03,0.0,18.698,72.06,3.4579999999999997,13.11,43.366,18.802,0.046,1347.37788,249.18348,5.588000000000001,0.16666666666666666
2008-04-30,23.58,15.24,6.78,53.38,86.09999999999998,20.92,5.916,2.2,81.42,17.15,0.03,0.0,17.380000000000003,69.35400000000001,3.322,11.250800000000002,50.928000000000004,18.532,0.044,1205.3725200000003,230.39398800000004,6.129200000000001,0.0
2008-05-01,25.3,17.41,10.0,53.28,82.46,23.88,8.066,1.27,93.25,17.65,0.06,0.0,16.234,64.88000000000001,3.114,9.209999999999999,60.064,18.080000000000002,0.041999999999999996,1053.2619200000004,202.03632000000002,7.024000000000003,0.0
2008-05-02,26.84,18.6,11.199999999999998,49.19,81.16,19.86,8.438,1.14,84.9,17.92,0.15,0.0,15.947999999999999,60.50599999999999,2.536,8.0492,70.352,17.798,0.046,964.9496879999998,153.44321599999998,7.898799999999998,0.0
2008-05-03,25.98,18.36,12.12,47.4,79.62,20.12,7.84,0.33,72.74,17.79,0.13,0.0,16.274,55.936,2.052,7.461200000000001,77.456,17.668,0.06599999999999999,910.3024640000001,114.780672,8.8128,0.0
2008-05-04,24.92,17.52,11.14,51.26,85.18,21.22,7.772000000000001,1.28,59.39000000000001,17.81,0.13,0.0,16.858,52.184000000000005,1.464,7.2947999999999995,80.29400000000001,17.609999999999996,0.08,879.717872,76.39737600000001,9.563200000000002,0.0
2008-05-05,24.98,17.07,9.62,55.27,92.52,22.600000000000005,8.124,1.79,44.580000000000005,17.97,0.13,0.0,17.426,50.902,1.2440000000000002,7.606400000000001,78.34,17.663999999999998,0.1,887.018252,63.322088000000015,9.819599999999998,0.0
2008-05-06,23.76,16.29,9.02,59.53,95.94,28.7,8.196,2.3,28.78,17.95,0.15,0.0,17.792,51.28000000000001,1.1620000000000001,8.047999999999998,70.97200000000001,17.827999999999996,0.12,912.3737600000002,59.58736000000002,9.744000000000003,0.0
2008-05-07,23.2,16.61,9.96,69.6,97.71999999999998,44.76,10.53,3.6300000000000003,28.94,18.19,0.06,0.0,17.568,52.529999999999994,1.3679999999999999,8.074,58.07800000000001,17.887999999999998,0.138,922.84704,71.86103999999999,9.494000000000002,0.0
2008-05-08,24.56,18.18,11.520000000000001,75.6,98.48,50.02,13.300000000000002,3.7099999999999995,28.64,18.92,0.06,0.3333333333333333,17.169999999999998,56.61199999999999,1.866,8.4924,46.88600000000001,17.942,0.12000000000000002,972.0280399999997,105.63799199999998,8.677599999999998,0.0
2008-05-09,24.64,19.27,13.86,79.41,98.48,56.84,15.152,3.5400000000000005,26.820000000000004,19.68,0.06,1.8333333333333333,17.133999999999997,62.251999999999995,2.542,9.584399999999999,38.06600000000001,18.168,0.10600000000000001,1066.6257679999997,158.24458399999997,7.549599999999998,0.3333333333333333
2008-05-10,24.98,19.53,15.22,80.01,98.64,56.0,15.532000000000002,3.8800000000000003,23.75,20.05,0.06,2.1666666666666665,17.484,67.88199999999999,2.994,11.0604,31.55200000000001,18.542,0.092,1186.848888,203.23870799999997,6.423600000000002,1.8333333333333333
2008-05-11,23.88,17.92,13.020000000000001,74.62,97.83999999999999,49.080000000000005,12.844,3.6,22.33,19.63,0.02,0.8333333333333334,17.976,72.83,3.412,12.542,27.386000000000003,18.958000000000002,0.07799999999999999,1309.1920799999998,248.49596,5.433999999999999,2.1666666666666665
2008-05-12,24.899999999999995,17.49,11.14,66.92,97.94,36.08,10.874,2.86,24.78,19.43,0.0,0.0,18.302,75.848,3.6719999999999997,13.4716,26.096000000000004,19.294,0.052000000000000005,1388.170096,278.513856,4.830399999999999,0.8333333333333334
2008-05-13,25.52,18.09,11.800000000000002,64.46,95.18,35.64,10.982,2.7000000000000006,30.59,19.53,0.0,0.0,18.478,75.31199999999998,3.518,13.5404,25.264000000000003,19.542,0.039999999999999994,1391.615136,264.9476159999999,4.9376000000000015,0.0
2008-05-14,24.820000000000004,17.55,11.520000000000001,62.28,93.54,33.8,10.006,2.38,39.08,19.33,0.0,0.0,18.46,73.084,3.3160000000000003,13.0768,25.654000000000003,19.664,0.027999999999999997,1349.13064,242.34654400000002,5.3832,0.0
2008-05-15,23.3,16.69,10.9,63.65,93.56,34.64,9.42,2.55,41.24,18.92,0.16,0.0,18.116,69.65799999999999,3.0840000000000005,12.0476,28.106000000000005,19.594,0.016,1261.9243279999998,214.82527199999998,6.0684000000000005,0.0
2008-05-16,24.28,17.57,11.42,66.61,94.58,35.36,10.892000000000001,3.49,40.57,19.15,0.17,0.0,17.548,66.386,2.818,10.825199999999999,31.604000000000003,19.368000000000002,0.036,1164.9415279999998,187.075748,6.722799999999999,0.0
2008-05-17,25.08,18.3,12.160000000000002,67.48,94.48,34.94,11.796,3.56,37.28,19.57,0.17,0.0,17.478,64.78399999999999,2.7960000000000003,10.4348,35.251999999999995,19.272,0.06600000000000002,1132.294752,181.136064,7.043200000000002,0.0
2008-05-18,25.62,18.17,10.96,65.04,97.40000000000002,27.320000000000004,11.178000000000003,4.42,31.83,19.85,0.17,0.0,17.64,64.896,2.9360000000000004,10.6192,37.75200000000001,19.3,0.1,1144.7654400000001,190.53465600000004,7.020800000000001,0.0
2008-05-19,28.320000000000004,20.04,12.42,60.580000000000005,97.42,24.5,12.156,4.25,25.97,20.4,0.17,0.0,17.656,65.012,3.28,10.6584,38.00000000000001,19.363999999999997,0.134,1147.851872,213.23935999999998,6.9975999999999985,0.0
2008-05-20,29.16,21.16,13.12,57.37,97.02,21.679999999999996,12.634,4.09,28.5,21.17,0.01,0.0,18.154000000000003,64.672,3.654000000000001,11.0884,35.378,19.578,0.168,1174.0554880000002,236.31148800000005,7.065600000000003,0.0
2008-05-21,29.64,21.7,13.64,57.19,96.76,24.600000000000005,13.138,3.81,28.47,21.5,0.01,0.0,19.048000000000002,63.416,3.9620000000000006,11.731200000000001,32.83,20.028,0.138,1207.947968,251.25419200000002,7.316800000000001,0.0
2008-05-22,29.7,22.78,15.58,58.70000000000001,94.16000000000001,31.06,14.520000000000001,2.98,29.03,21.89,0.01,0.0,19.874000000000002,61.532000000000004,4.026,12.1804,30.410000000000004,20.498,0.10600000000000001,1222.8869680000003,247.727832,7.693600000000002,0.0
2008-05-23,29.320000000000004,23.52,17.56,63.79999999999999,93.08,41.92,16.28,2.36,29.64,22.27,0.01,0.6666666666666666,20.77,59.775999999999996,3.91,12.725200000000001,28.76,20.962,0.07400000000000002,1241.5475199999998,233.72415999999998,8.044799999999999,0.0
2008-05-24,28.02,23.23,17.42,72.12,94.33999999999999,51.76,17.654,2.62,28.38,22.48,0.02,0.3333333333333333,21.84,59.528,3.4979999999999998,13.745600000000001,28.322000000000003,21.446,0.04200000000000001,1300.09152,208.22894399999998,8.094399999999998,0.6666666666666666
2008-05-25,29.14,24.24,18.72,74.03,92.66000000000001,56.44,19.046,1.84,24.790000000000003,22.77,0.02,1.0,22.477999999999998,61.836,3.1719999999999997,14.8452,28.804000000000002,21.862000000000002,0.012000000000000005,1389.949608,196.143792,7.632799999999998,0.3333333333333333
2008-05-26,29.92,25.48,20.26,75.56,92.59999999999998,59.419999999999995,20.592,1.3999999999999997,23.37,23.45,0.03,2.8333333333333335,23.094,65.16799999999999,2.722,16.1276,28.062,22.182,0.014000000000000007,1504.9897919999999,177.38729599999996,6.9664,1.0
2008-05-27,29.52,25.14,20.32,77.3,94.12,61.419999999999995,20.6,1.67,21.56,23.81,0.07,2.6666666666666665,23.85,68.842,2.2399999999999998,17.6184,27.042,22.572,0.018000000000000006,1641.8817000000001,154.20608,6.2316,2.8333333333333335
2008-05-28,29.52,24.959999999999997,20.02,77.58,95.04,61.48,20.476,1.75,19.95,24.13,0.08,0.6666666666666666,24.322000000000003,72.562,1.9779999999999998,18.8344,25.548000000000002,22.956,0.030000000000000006,1764.8529640000002,143.52763599999997,5.487600000000004,2.6666666666666665
2008-05-29,29.84,24.959999999999997,20.22,76.71,95.3,58.6,20.302,1.75,18.42,24.38,0.07,0.16666666666666666,24.61,75.318,1.8559999999999999,19.6736,23.610000000000003,23.328,0.044000000000000004,1853.5759799999998,139.79020799999998,4.936399999999999,0.6666666666666666
2008-05-30,30.12,25.09,20.34,76.71,95.64,57.44,20.432,1.68,17.28,24.63,0.07,0.3333333333333333,24.955999999999996,76.23599999999999,1.682,20.203200000000002,21.618000000000002,23.708,0.054000000000000006,1902.5456159999994,128.228952,4.7527999999999935,0.16666666666666666
2008-05-31,30.42,25.3,20.86,75.26,93.68,55.94,20.352,1.34,18.21,24.91,0.06,1.0,25.125999999999998,76.772,1.65,20.480399999999996,20.116000000000003,24.08,0.064,1928.973272,126.6738,4.645600000000002,0.3333333333333333
2008-06-01,30.88,25.47,20.78,75.46,94.40000000000002,53.9,20.562,1.8099999999999998,21.36,25.209999999999997,0.03,0.3333333333333333,25.09,76.712,1.638,20.432399999999998,19.084000000000003,24.371999999999996,0.07,1924.70408,125.654256,4.657600000000002,1.0
2008-06-02,31.72,26.09,21.16,73.37,94.28000000000002,50.94,20.764,1.57,25.790000000000003,25.429999999999996,0.03,0.0,25.156,76.344,1.666,20.424799999999998,19.044000000000004,24.651999999999997,0.06200000000000001,1920.5096639999997,127.18910399999999,4.731200000000001,0.3333333333333333
2008-06-03,32.54,27.149999999999995,22.26,68.06,87.02,48.080000000000005,20.762,1.03,33.21,25.69,0.03,0.0,25.381999999999998,75.502,1.6300000000000001,20.482400000000002,20.212000000000007,24.912,0.052000000000000005,1916.3917639999997,123.06826,4.899599999999996,0.0
2008-06-04,32.48,27.53,22.899999999999995,65.57,83.54,49.06,20.644,1.15,44.28,25.820000000000004,0.04,1.8333333333333333,25.82,73.77199999999999,1.486,20.5744,23.170000000000005,25.174,0.044000000000000004,1904.7930399999998,109.62519199999998,5.2456,0.0
2008-06-05,32.4,27.8,22.459999999999997,63.99,84.6,49.04,20.598,1.15,57.41,25.74,0.04,0.0,26.308,71.544,1.3800000000000001,20.616799999999998,28.570000000000004,25.412,0.038,1882.1795519999998,98.73072,5.691200000000002,1.8333333333333333
2008-06-06,32.8,28.040000000000003,22.44,62.25,83.94,47.0,20.49,1.12,70.65,25.709999999999997,0.03,0.0,26.808,69.28999999999999,1.342,20.666,36.410000000000004,25.578,0.034,1857.5263199999997,92.98718,6.1419999999999995,0.0
2008-06-07,32.54,28.28,23.22,61.43,80.76,47.82,20.566,1.04,90.16000000000001,25.7,0.02,0.0,27.322000000000003,66.648,1.204,20.651600000000002,46.26800000000001,25.677999999999997,0.034,1820.956656,80.244192,6.670400000000001,0.0
2008-06-08,31.94,27.899999999999995,21.94,63.95000000000001,87.14,49.9,20.69,1.17,111.89,25.64,0.02,0.0,27.76,64.26,1.0979999999999999,20.612,59.14200000000001,25.732,0.032,1783.8576000000003,70.55748,7.148000000000003,0.0
2008-06-09,30.179999999999996,26.0,20.42,71.08,92.5,53.76,20.216,2.35,104.92,25.05,0.07,0.0,27.910000000000004,63.438,1.126,20.5976,74.87800000000001,25.722,0.030000000000000006,1770.5545800000002,71.43118799999999,7.312400000000004,0.0
2008-06-10,29.36,24.649999999999995,19.46,75.72,93.71999999999998,56.28,19.794,3.02,92.2,24.63,0.07,0.0,27.604000000000003,64.54,1.366,20.512,87.006,25.568,0.03600000000000001,1781.5621600000004,88.16164000000002,7.092000000000002,0.0
2008-06-11,29.399999999999995,24.959999999999997,20.06,74.74,93.12,56.24,19.908,2.23,77.84,24.48,0.06,0.0,26.974,66.886,1.7400000000000002,20.3512,93.96400000000001,25.346,0.04200000000000001,1804.1829639999999,116.38164,6.622800000000002,0.0
2008-06-12,29.36,24.88,19.82,73.94,91.54,56.18,19.668,2.23,58.71,24.28,0.06,0.0,26.357999999999997,69.384,1.9620000000000002,20.2348,95.402,25.1,0.04800000000000001,1828.8234719999998,136.13140800000002,6.123199999999997,0.0
2008-06-13,28.540000000000003,24.05,20.0,76.23,90.88,58.70000000000001,19.296,2.48,36.19,24.06,0.07,0.0,25.677999999999997,71.886,2.2,20.055200000000003,89.11200000000001,24.816000000000003,0.05600000000000001,1845.8887079999997,158.1492,5.6227999999999945,0.0
2008-09-15,25.7,21.48,17.38,81.54,98.78000000000002,58.1,17.788,4.89,17.16,22.89,0.07,12.166666666666666,24.907999999999998,74.34200000000001,2.4619999999999997,19.776400000000002,73.97200000000001,24.5,0.06600000000000002,1851.710536,183.03000400000002,5.131599999999995,0.0
2008-09-16,26.0,20.17,14.5,76.18,99.14,44.68,15.406,4.42,17.06,22.399999999999995,0.07,5.0,24.003999999999998,76.434,2.9699999999999998,19.2908,56.42,24.067999999999998,0.06600000000000002,1834.7217359999997,227.00897999999998,4.713199999999997,12.166666666666666
2008-09-17,25.100000000000005,18.38,11.520000000000001,74.69,99.3,41.14,13.318,4.77,21.21,21.83,0.02,6.666666666666667,23.108,76.526,3.25,18.4132,41.392,23.621999999999996,0.06600000000000002,1768.3628079999999,248.7095,4.694800000000001,5.0
2008-09-18,25.2,17.3,9.42,71.86,99.66000000000001,33.62,11.672000000000002,4.8,29.56,21.25,0.0,2.5,21.791999999999998,76.51599999999999,3.758,17.0952,30.065999999999995,23.092000000000002,0.05800000000000001,1667.4366719999996,287.547128,4.6968,6.666666666666667
2008-09-19,26.3,17.26,9.28,73.2,100.0,33.26,11.9,5.849999999999999,32.01,21.04,0.02,1.1666666666666667,20.276,76.1,4.272,15.496,24.236000000000004,22.486,0.046000000000000006,1543.0035999999998,325.0992,4.779999999999999,2.5
2008-09-20,27.38,18.15,10.02,74.09,99.92,35.06,12.967999999999998,5.97,32.71,21.25,0.02,0.0,18.918,75.494,4.946,14.0168,23.4,21.881999999999998,0.03600000000000001,1428.1954919999998,373.393324,4.901199999999999,1.1666666666666667
2008-09-21,27.8,19.1,11.32,75.37,99.78000000000002,38.88,14.174,5.919999999999999,32.95,21.48,0.03,1.8333333333333333,18.252000000000002,74.004,5.161999999999999,13.0528,26.51,21.554,0.026000000000000006,1350.7210080000002,382.00864799999994,5.199200000000003,0.0
2008-09-22,28.08,20.13,13.1,75.55,99.59999999999998,41.34,15.24,5.24,29.36,21.66,0.03,2.6666666666666665,18.038,73.84200000000001,5.461999999999999,12.8064,29.688,21.37,0.018000000000000006,1331.9619960000002,403.325004,5.2316,1.8333333333333333
2008-09-23,28.88,21.2,14.6,74.06,98.68,40.6,16.012,4.38,22.52,21.89,0.03,4.0,18.387999999999998,74.01400000000001,5.555999999999999,13.190800000000001,31.318,21.336000000000002,0.020000000000000004,1360.969432,411.221784,5.197199999999997,2.6666666666666665
2008-09-24,29.48,21.899999999999995,15.26,73.53,98.58,40.46,16.606,4.14,22.350000000000005,22.14,0.02,8.666666666666666,19.168,74.454,5.4719999999999995,14.0588,29.910000000000004,21.464000000000002,0.026000000000000006,1427.1342719999998,407.41228799999993,5.1091999999999995,4.0
2008-09-25,30.44,22.31,15.42,73.91,99.28000000000002,40.78,17.092,3.5499999999999994,17.36,23.81,0.0,5.5,20.095999999999997,74.52000000000001,5.13,15.0,27.978,21.684,0.026000000000000006,1497.5539199999998,382.28760000000005,5.0959999999999965,8.666666666666666
2008-09-26,30.679999999999996,22.34,15.28,73.12,99.26,38.46,16.964,3.73,18.44,23.94,0.0,1.1666666666666667,20.927999999999997,74.484,4.646,15.8248,24.908000000000005,22.196,0.022000000000000006,1558.8011519999998,346.052664,5.1031999999999975,5.5
2008-09-27,31.2,22.100000000000005,14.4,72.28,99.24,35.1,16.556,4.2,19.47,24.03,0.0,4.0,21.576,74.03399999999999,4.208,16.3828,22.006000000000007,22.688,0.016000000000000007,1597.3575839999999,311.53507199999996,5.193200000000001,1.1666666666666667
2008-09-28,31.24,21.64,13.339999999999998,72.25,99.71999999999998,32.76,16.09,4.94,20.51,24.06,0.0,1.1666666666666667,21.970000000000002,73.38000000000001,4.0,16.645999999999997,20.028000000000002,23.162,0.010000000000000005,1612.1586000000004,293.52000000000004,5.324000000000005,4.0
2008-09-29,30.820000000000004,21.11,12.64,72.26,99.7,33.32,15.562,5.07,21.73,23.86,0.01,3.5,22.058,73.018,4.112,16.6616,19.626000000000005,23.596,0.004000000000000005,1610.631044,300.250016,5.3964,1.1666666666666667
2008-09-30,29.86,20.09,11.38,70.05,99.68,28.42,14.1,4.69,23.290000000000003,23.429999999999996,0.01,4.833333333333333,21.900000000000002,72.764,4.298,16.4528,19.502000000000002,23.94,0.0020000000000000057,1593.5316,312.739672,5.447200000000002,3.5
2008-10-01,29.52,19.37,10.28,67.58,99.76,24.72,12.886000000000001,4.64,25.12,22.850000000000005,0.0,6.666666666666667,21.456,71.99199999999999,4.526,15.854400000000002,20.688000000000002,23.863999999999997,0.004000000000000005,1544.6603519999996,325.83579199999997,5.601599999999998,4.833333333333333
2008-10-02,27.98,18.07,8.88,66.65,99.86,23.679999999999996,11.4,4.42,27.149999999999995,22.2,0.0,0.0,20.862000000000002,70.884,4.708,15.0388,22.024000000000004,23.646,0.004000000000000005,1478.7820080000001,333.721872,5.823200000000002,6.666666666666667
2008-10-03,27.42,17.57,8.4,65.05,98.58,23.899999999999995,10.58,3.61,29.47,21.540000000000003,0.0,13.0,20.056,69.75800000000001,4.752,14.0076,23.560000000000002,23.28,0.004000000000000005,1399.0664480000003,331.490016,6.048400000000001,0.0
2008-10-04,27.56,17.97,9.42,63.59,96.18,23.52,10.688,2.7999999999999994,31.929999999999996,21.24,0.0,0.0,19.241999999999997,68.31800000000001,4.486000000000001,12.905599999999998,25.352000000000004,22.776,0.004000000000000005,1314.5749560000002,306.4745480000001,6.336399999999999,13.0
2008-10-05,28.16,19.24,11.520000000000001,63.38,94.16000000000001,27.459999999999997,11.916000000000002,2.38,34.55,21.2,0.0,0.0,18.613999999999997,66.584,4.031999999999999,11.9308,27.392000000000003,22.252,0.0020000000000000057,1239.394576,268.466688,6.683199999999998,0.0
2008-10-06,27.179999999999996,19.83,13.6,67.27,93.58,37.54,13.284,1.92,37.2,21.3,0.05000000000000001,0.0,18.444,65.25,3.5700000000000003,11.494000000000002,29.644,21.806,0.0,1203.471,232.94250000000002,6.9499999999999975,0.0
2008-10-07,26.540000000000003,20.14,14.6,67.94,93.0,39.3,13.728,1.6000000000000003,39.64,21.1,0.06,0.0,18.536,65.18800000000002,3.026,11.573600000000003,32.06,21.496,0.010000000000000007,1208.3247680000004,197.25888800000004,6.962399999999999,0.0
2008-10-08,26.62,19.44,13.5,68.8,94.38,35.88,13.199999999999998,2.4,41.97,20.72,0.06,0.0,18.95,65.446,2.4619999999999997,12.0392,34.55800000000001,21.276000000000003,0.02200000000000001,1240.2016999999998,161.12805199999997,6.9108,0.0
2008-10-09,26.540000000000003,18.79,12.020000000000001,68.12,96.76,33.1,12.414,3.19,43.79999999999999,20.37,0.06,3.1666666666666665,19.324,66.196,2.2199999999999998,12.5632,37.058,21.112000000000002,0.03400000000000001,1279.1715040000001,146.95511999999997,6.7608000000000015,0.0
2008-10-10,26.58,18.32,11.0,67.5,95.92,32.98,11.82,3.22,45.19,19.99,0.06,0.0,19.488,67.102,2.298,12.9084,39.432,20.938,0.046000000000000006,1307.683776,154.200396,6.579599999999999,3.1666666666666665
2008-10-11,27.3,18.44,10.54,65.89,95.52,30.2,11.618,3.03,46.32,19.82,0.01,5.333333333333333,19.304,67.926,2.466,12.889199999999999,41.56,20.696,0.05800000000000001,1311.243504,167.50551600000003,6.4148,0.0
2008-10-12,28.56,19.45,11.92,66.87,95.18,32.56,12.824,2.99,47.72,20.04,0.0,5.5,19.026,67.65,2.6879999999999997,12.556,43.384,20.4,0.05,1287.1089000000002,181.8432,6.470000000000001,5.333333333333333
2008-10-13,27.7,20.28,13.56,70.74,95.04,43.48,14.428000000000003,2.89,48.669999999999995,20.42,0.04,5.666666666666667,18.888,67.43599999999999,2.966,12.3752,45.0,20.188,0.038,1273.731168,200.015176,6.512800000000002,5.5
2008-10-14,26.66,19.81,14.22,77.25,95.08,53.98,15.26,3.26,40.61,20.29,0.19000000000000003,5.0,19.056,67.824,3.064,12.620800000000001,46.339999999999996,20.128,0.034,1292.454144,207.812736,6.4352,5.666666666666667
2008-10-15,23.74,18.13,13.800000000000002,84.96,97.96,66.38,15.122,4.3,32.32,19.88,0.24,5.333333333333333,19.26,69.65,3.0780000000000003,13.190000000000001,45.702,20.112000000000002,0.06000000000000001,1341.4590000000003,214.38270000000003,6.07,5.0
2008-10-16,21.959999999999997,16.14,11.800000000000002,85.67,98.94,63.34,13.274,4.73,23.75,19.06,0.24,3.0,19.222,73.14200000000001,3.2939999999999996,13.850400000000002,43.128,20.09,0.096,1405.9355240000002,240.92974800000002,5.371599999999999,5.333333333333333
2008-10-17,21.04,14.17,8.8,86.36,99.86,62.04,11.442,5.43,15.11,18.18,0.24,2.0,18.762,77.098,3.6340000000000003,14.1816,38.614,19.938,0.142,1446.512676,280.17413200000004,4.580400000000001,3.0
2009-04-29,23.7,26.99,14.88,80.58,91.56,65.08,23.106000000000005,2.44,20.51,19.34,0.0,25.833333333333332,17.706,80.99600000000001,4.122,13.905200000000002,32.092,19.566,0.19,1434.115176,333.865512,3.800799999999997,2.0
2009-04-30,22.78,29.31,14.06,84.75,95.21999999999998,70.42,26.26,2.74,19.75,18.85,0.0,31.5,19.048,82.964,4.032,15.640800000000002,26.46,19.35,0.182,1580.2982719999998,334.510848,3.407199999999996,25.833333333333332
2009-05-01,21.570000000000004,32.43,12.33,90.38,97.42,77.16,30.506,4.29,18.18,18.41,0.0,13.333333333333334,20.948,84.464,3.9279999999999995,17.8408,22.288000000000004,19.062,0.144,1769.351872,331.7745919999999,3.107199999999999,31.5
2009-05-02,19.4,32.6,11.87,90.68,98.54,79.48,30.736,4.45,18.64,17.77,0.0,14.166666666666666,23.808,85.548,3.9260000000000006,20.9176,19.46,18.768,0.096,2036.726784,335.86144800000005,2.8903999999999996,13.333333333333334
2009-05-03,19.39,32.17,12.32,89.90000000000002,98.38,76.66,30.149999999999995,4.74,19.3,17.58,0.0,25.333333333333332,27.1,86.55,3.87,24.410000000000004,18.438000000000002,18.509999999999998,0.048,2345.505,334.9485,2.6899999999999977,14.166666666666666
2009-05-04,18.69,31.52,11.56,88.74,98.62,73.0,29.268,5.02,19.74,17.34,0.0,20.5,30.7,87.25800000000001,3.732,28.151599999999995,19.276000000000003,18.39,0.0,2678.8206,325.64685600000007,2.5484000000000044,25.333333333333332
2009-05-05,17.22,32.83,10.69,91.08999999999999,99.21999999999998,76.7,31.048,6.79,19.83,16.82,0.0,8.166666666666666,31.606,88.89000000000001,4.247999999999999,29.384000000000004,19.122000000000003,17.99,0.0,2809.457340000001,377.60472,2.2219999999999978,20.5
2009-05-06,18.66,31.44,11.5,88.58999999999999,99.2,69.5,29.158,6.23,19.79,16.78,0.0,8.333333333333334,32.31,90.158,5.058,30.3416,19.138,17.584,0.0,2913.00498,456.019164,1.9684000000000026,8.166666666666666
2009-05-07,21.459999999999997,31.38,12.0,88.49,99.62,66.94,29.078,6.46,20.01,17.5,0.0,8.833333333333334,32.112,89.8,5.446000000000001,30.071999999999996,19.46,17.258,0.0,2883.6576,489.05080000000004,2.0400000000000063,8.333333333333334
2009-05-08,23.27,30.350000000000005,13.87,86.64,98.36,66.48,27.678,5.55,20.24,18.58,0.0,3.6666666666666665,31.868000000000002,89.362,5.848,29.7404,19.734,17.204,0.0,2847.788216,522.588976,2.127600000000001,8.833333333333334
2009-05-09,24.100000000000005,26.38,14.93,79.49,92.7,61.54,22.278000000000002,4.36,20.48,19.41,0.0,6.833333333333333,31.504,88.71,6.01,29.246,19.922,17.404,0.0,2794.7198399999997,533.1470999999999,2.2580000000000027,3.6666666666666665
2009-05-10,24.56,24.03,15.14,75.26,91.0,56.26,19.082,2.44,21.26,20.0,0.0,2.8333333333333335,30.476,86.85999999999999,5.878,27.848000000000003,20.07,17.818,0.0,2647.1453599999995,510.5630799999999,2.6279999999999966,6.833333333333333
2009-05-11,23.34,23.11,14.46,73.6,90.26,56.080000000000005,17.83,1.67,22.23,20.12,0.0,3.8333333333333335,28.716,83.69399999999999,5.008000000000001,25.4548,20.356,18.454,0.0,2403.3569039999998,419.13955200000004,3.2612000000000023,2.8333333333333335
2009-05-12,21.49,23.790000000000003,14.81,74.83,89.5,60.68,18.756,1.08,23.350000000000005,19.9,0.0,10.166666666666666,27.05,80.696,4.096,23.1892,20.844000000000005,19.122,0.0,2182.8268,330.530816,3.860800000000001,3.8333333333333335
2009-05-13,22.5,22.47,14.479999999999999,72.45,89.02,55.94,16.96,1.13,23.91,19.69,0.0,8.0,25.532000000000004,77.964,3.0200000000000005,21.1248,21.512000000000004,19.601999999999997,0.0,1990.5768480000002,235.45128000000003,4.407200000000003,10.166666666666666
2009-05-14,22.87,24.77,14.4,76.58,93.24,57.76,20.086,1.33,23.929999999999996,19.73,0.0,4.833333333333333,23.956,75.126,2.136,18.9812,22.246000000000002,19.824,0.0,1799.718456,160.46913600000002,4.974799999999998,8.0
2009-05-15,25.14,24.42,15.32,75.96,94.02,54.0,19.612,1.34,23.64,20.38,0.0,2.3333333333333335,23.634000000000004,74.54400000000001,1.53,18.5428,22.936000000000003,19.887999999999998,0.0,1761.7728960000006,114.05232000000002,5.091200000000004,4.833333333333333
2009-05-16,25.03,23.08,15.5,73.54,94.28000000000002,49.02,17.788,1.51,23.02,20.95,0.0,6.166666666666667,23.712,74.684,1.31,18.6488,23.412000000000003,19.964000000000002,0.0,1770.907008,97.83604,5.063199999999998,2.3333333333333335
2009-05-17,25.78,19.21,14.07,66.58,94.82,35.2,12.526000000000002,1.88,22.14,21.32,0.0,4.333333333333333,23.706,74.672,1.278,18.6404,23.57,20.130000000000003,0.0,1770.1744319999998,95.430816,5.0656,6.166666666666667
