Date,Damage,Foci,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,232.36,,,,,,,
2023-05-23,442.74,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,0,,,,,,,
2023-05-23,116.965,,,,,,,
2023-05-23,0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,167.205,,,,,,,
2023-05-25,797.56,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-25,178.98,,,,,,,
2023-05-25,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,302.225,,,,,,,
2023-05-27,2007.245,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,204.1,,,,,,,
2023-05-27,0.0,,,,,,,
2023-05-27,1130.4,,,,,,,
2023-05-27,157.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,245.705,,,,,,,
2023-05-29,88.705,,,,,,,
2023-05-29,128.74,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,221.37,,,,,,,
2023-05-29,2323.6,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,0.0,,,,,,,
2023-05-29,279.46,,,,,,,
2023-05-29,788.14,,,,,,,
2023-05-29,908.245,,,,,,,
2023-05-29,150.72,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,245.705,,,,,,,
2023-05-31,292.02,,,,,,,
2023-05-31,189.185,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,255.91,,,,,,,
2023-05-31,1278.765,,,,,,,
2023-05-31,0.0,,,,,,,
2023-05-31,395.64,,,,,,,
2023-05-31,128.74,,,,,,,
2023-05-31,474.14,,,,,,,
2023-05-31,909.815,,,,,,,
2023-05-31,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,524.38,,,,,,,
2023-06-01,361.1,,,,,,,
2023-06-01,128.74,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,280.245,,,,,,,
2023-06-01,1604.54,,,,,,,
2023-06-01,0.0,,,,,,,
2023-06-01,414.48,,,,,,,
2023-06-01,279.46,,,,,,,
2023-06-01,380.725,,,,,,,
2023-06-01,654.69,,,,,,,
2023-06-01,88.705,,,,,,,
2023-06-04,387.005,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,641.345,,,,,,,
2023-06-04,167.205,,,,,,,
2023-06-04,116.965,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,0.0,,,,,,,
2023-06-04,421.545,,,,,,,
2023-06-04,1026.78,,,,,,,
2023-06-04,38.465,,,,,,,
2023-06-04,445.88,,,,,,,
2023-06-04,562.06,,,,,,,
2023-06-04,638.205,,,,,,,
2023-06-04,701.79,,,,,,,
2023-06-04,115.395,,,,,,,
2023-06-06,285.74,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,108.33,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,500.83,,,,,,,
2023-06-06,163.28,,,,,,,
2023-06-06,105.19,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,0.0,,,,,,,
2023-06-06,280.245,,,,,,,
2023-06-06,1062.105,,,,,,,
2023-06-06,217.445,,,,,,,
2023-06-06,318.71,,,,,,,
2023-06-06,167.205,,,,,,,
2023-06-06,359.53,,,,,,,
2023-06-06,507.895,,,,,,,
2023-06-06,116.965,,,,,,,
2023-06-08,123.245,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,56.52,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,293.59,,,,,,,
2023-06-08,98.125,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-08,105.19,,,,,,,
2023-06-08,1008.725,,,,,,,
2023-06-08,116.965,,,,,,,
2023-06-08,138.945,,,,,,,
2023-06-08,218.23,,,,,,,
2023-06-08,58.09,,,,,,,
2023-06-08,346.97,,,,,,,
2023-06-08,0.0,,,,,,,
2023-06-09,105.19,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,358.745,,,,,,,
2023-06-09,78.5,,,,,,,
2023-06-09,76.93,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-09,88.705,,,,,,,
2023-06-09,704.145,,,,,,,
2023-06-09,106.76,,,,,,,
2023-06-09,106.76,,,,,,,
2023-06-09,116.965,,,,,,,
2023-06-09,167.205,,,,,,,
2023-06-09,273.965,,,,,,,
2023-06-09,0.0,,,,,,,
2023-06-12,116.965,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,38.465,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,388.575,,,,,,,
2023-06-12,146.795,,,,,,,
2023-06-12,105.19,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,183.69,,,,,,,
2023-06-12,594.245,,,,,,,
2023-06-12,155.43,,,,,,,
2023-06-12,163.28,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-12,106.76,,,,,,,
2023-06-12,439.6,,,,,,,
2023-06-12,0.0,,,,,,,
2023-06-14,273.965,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,445.88,,,,,,,
2023-06-14,108.33,,,,,,,
2023-06-14,177.41,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-14,397.995,,,,,,,
2023-06-14,1139.035,,,,,,,
2023-06-14,116.965,,,,,,,
2023-06-14,317.925,,,,,,,
2023-06-14,116.965,,,,,,,
2023-06-14,749.675,,,,,,,
2023-06-14,573.05,,,,,,,
2023-06-14,0.0,,,,,,,
2023-06-16,548.715,,,,,,,
2023-06-16,78.5,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,6694.48,,,,,,,
2023-06-16,1490.715,,,,,,,
2023-06-16,202.53,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,50.24,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,96.555,,,,,,,
2023-06-16,86.35,,,,,,,
2023-06-16,0.0,,,,,,,
2023-06-16,4968.265,,,,,,,
2023-06-16,4751.605,,,,,,,
2023-06-16,380.725,,,,,,,
2023-06-16,342.26,,,,,,,
2023-06-16,1164.155,,,,,,,
2023-06-16,10230.12,,,,,,,
2023-06-16,5505.205,,,,,,,
2023-06-16,960.84,,,,,,,
2023-06-19,1753.69,,,,,,,
2023-06-19,554.21,,,,,,,
2023-06-19,0.0,,,,,,,
2023-06-19,533.8,,,,,,,
2023-06-19,38.465,,,,,,,
2023-06-19,10471.115,,,,,,,
2023-06-19,2367.56,,,,,,,
2023-06-19,262.19,,,,,,,
2023-06-19,0.0,,,,,,,
2023-06-19,0.0,,,,,,,
2023-06-19,0.0,,,,,,,
2023-06-19,38.465,,,,,,,
2023-06-19,0.0,,,,,,,
2023-06-19,175.055,,,,,,,
2023-06-19,105.19,,,,,,,
2023-06-19,0.0,,,,,,,
2023-06-19,15386.785,,,,,,,
2023-06-19,7911.23,,,,,,,
2023-06-19,2230.97,,,,,,,
2023-06-19,1215.18,,,,,,,
2023-06-19,1551.945,,,,,,,
2023-06-19,20314.23,,,,,,,
2023-06-19,14251.675,,,,,,,
2023-06-19,1784.305,,,,,,,
2023-06-21,1468.735,,,,,,,
2023-06-21,653.12,,,,,,,
2023-06-21,0.0,,,,,,,
2023-06-21,1018.93,,,,,,,
2023-06-21,100.48,,,,,,,
2023-06-21,7710.27,,,,,,,
2023-06-21,2927.265,,,,,,,
2023-06-21,376.015,,,,,,,
2023-06-21,0.0,,,,,,,
2023-06-21,0.0,,,,,,,
2023-06-21,0.0,,,,,,,
2023-06-21,69.865,,,,,,,
2023-06-21,0.0,,,,,,,
2023-06-21,183.69,,,,,,,
2023-06-21,178.98,,,,,,,
2023-06-21,0.0,,,,,,,
2023-06-21,18259.1,,,,,,,
2023-06-21,7600.37,,,,,,,
2023-06-21,2729.445,,,,,,,
2023-06-21,2296.91,,,,,,,
2023-06-21,1861.235,,,,,,,
2023-06-21,23139.445,,,,,,,
2023-06-21,20569.355,,,,,,,
2023-06-21,1955.435,,,,,,,
2023-06-23,379.155,,,,,,,
2023-06-23,445.88,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,224.51,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,8431.685,,,,,,,
2023-06-23,2603.06,,,,,,,
2023-06-23,192.325,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,77.715,,,,,,,
2023-06-23,0.0,,,,,,,
2023-06-23,10450.705,,,,,,,
2023-06-23,6272.15,,,,,,,
2023-06-23,1981.34,,,,,,,
2023-06-23,1481.295,,,,,,,
2023-06-23,1146.1,,,,,,,
2023-06-23,22414.89,,,,,,,
2023-06-23,13802.655,,,,,,,
2023-06-23,1417.71,,,,,,,
2023-06-26,2740.435,,,,,,,
2023-06-26,1609.25,,,,,,,
2023-06-26,86.35,,,,,,,
2023-06-26,2451.555,,,,,,,
2023-06-26,348.54,,,,,,,
2023-06-26,34055.655,,,,,,,
2023-06-26,7052.44,,,,,,,
2023-06-26,312.43,,,,,,,
2023-06-26,47.885,,,,,,,
2023-06-26,38.465,,,,,,,
2023-06-26,0.0,,,,,,,
2023-06-26,178.195,,,,,,,
2023-06-26,0.0,,,,,,,
2023-06-26,558.135,,,,,,,
2023-06-26,300.655,,,,,,,
2023-06-26,0.0,,,,,,,
2023-06-26,82209.125,,,,,,,
2023-06-26,14130.0,,,,,,,
2023-06-26,9744.205,,,,,,,
2023-06-26,11787.56,,,,,,,
2023-06-26,3919.505,,,,,,,
2023-06-26,88217.515,,,,,,,
2023-06-26,78657.0,,,,,,,
2023-06-26,4996.525,,,,,,,
2023-06-28,8507.045,,,,,,,
2023-06-28,3446.935,,,,,,,
2023-06-28,438.03,,,,,,,
2023-06-28,4876.42,,,,,,,
2023-06-28,559.705,,,,,,,
2023-06-28,82016.015,,,,,,,
2023-06-28,14178.67,,,,,,,
2023-06-28,481.205,,,,,,,
2023-06-28,105.19,,,,,,,
2023-06-28,38.465,,,,,,,
2023-06-28,0.0,,,,,,,
2023-06-28,271.61,,,,,,,
2023-06-28,0.0,,,,,,,
2023-06-28,725.34,,,,,,,
2023-06-28,1000.875,,,,,,,
2023-06-28,0.0,,,,,,,
2023-06-28,168908.45,,,,,,,
2023-06-28,22673.155,,,,,,,
2023-06-28,11689.435,,,,,,,
2023-06-28,21764.125,,,,,,,
2023-06-28,5233.595,,,,,,,
2023-06-28,142893.55,,,,,,,
2023-06-28,105580.145,,,,,,,
2023-06-28,8626.365,,,,,,,
2023-06-30,8362.605,,,,,,,
2023-06-30,3462.635,,,,,,,
2023-06-30,485.915,,,,,,,
2023-06-30,7423.745,,,,,,,
2023-06-30,735.545,,,,,,,
2023-06-30,88498.545,,,,,,,
2023-06-30,21188.72,,,,,,,
2023-06-30,622.505,,,,,,,
2023-06-30,339.905,,,,,,,
2023-06-30,78.5,,,,,,,
2023-06-30,0.0,,,,,,,
2023-06-30,1014.22,,,,,,,
2023-06-30,0.0,,,,,,,
2023-06-30,1175.145,,,,,,,
2023-06-30,980.465,,,,,,,
2023-06-30,0.0,,,,,,,
2023-06-30,209226.835,,,,,,,
2023-06-30,22378.78,,,,,,,
2023-06-30,12759.39,,,,,,,
2023-06-30,34075.28,,,,,,,
2023-06-30,5609.61,,,,,,,
2023-06-30,185617.175,,,,,,,
2023-06-30,159977.505,,,,,,,
2023-06-30,8611.45,,,,,,,
2023-07-03,6801.24,,,,,,,
2023-07-03,2829.14,,,,,,,
2023-07-03,309.29,,,,,,,
2023-07-03,8836.745,,,,,,,
2023-07-03,461.58,,,,,,,
2023-07-03,53986.02,,,,,,,
2023-07-03,21696.615,,,,,,,
2023-07-03,409.77,,,,,,,
2023-07-03,270.825,,,,,,,
2023-07-03,0.0,,,,,,,
2023-07-03,0.0,,,,,,,
2023-07-03,323.42,,,,,,,
2023-07-03,0.0,,,,,,,
2023-07-03,604.45,,,,,,,
2023-07-03,1271.7,,,,,,,
2023-07-03,0.0,,,,,,,
2023-07-03,144674.715,,,,,,,
2023-07-03,19092.77,,,,,,,
2023-07-03,12161.22,,,,,,,
2023-07-03,28098.29,,,,,,,
2023-07-03,3194.95,,,,,,,
2023-07-03,160001.84,,,,,,,
2023-07-03,118850.57,,,,,,,
2023-07-03,5747.77,,,,,,,
2023-07-07,41443.29,,,,,,,
2023-07-07,7743.24,,,,,,,
2023-07-07,1221.46,,,,,,,
2023-07-07,30472.915,,,,,,,
2023-07-07,2906.07,,,,,,,
2023-07-07,184823.54,,,,,,,
2023-07-07,69014.06,,,,,,,
2023-07-07,1851.03,,,,,,,
2023-07-07,1301.53,,,,,,,
2023-07-07,449.805,,,,,,,
2023-07-07,105.19,,,,,,,
2023-07-07,2617.975,,,,,,,
2023-07-07,19.625,,,,,,,
2023-07-07,8098.845,,,,,,,
2023-07-07,4664.47,,,,,,,
2023-07-07,66.725,,,,,,,
2023-07-07,526525.405,,,,,,,
2023-07-07,43810.85,,,,,,,
2023-07-07,28828.34,,,,,,,
2023-07-07,85648.995,,,,,,,
2023-07-07,11681.585,,,,,,,
2023-07-07,374269.16,,,,,,,
2023-07-07,553079.6,,,,,,,
2023-07-07,19007.205,,,,,,,
2023-07-10,55094.44,,,,,,,
2023-07-10,13002.74,,,,,,,
2023-07-10,3436.73,,,,,,,
2023-07-10,60216.565,,,,,,,
2023-07-10,4583.615,,,,,,,
2023-07-10,290599.935,,,,,,,
2023-07-10,139809.285,,,,,,,
2023-07-10,3601.58,,,,,,,
2023-07-10,3306.42,,,,,,,
2023-07-10,1330.575,,,,,,,
2023-07-10,406.63,,,,,,,
2023-07-10,8324.925,,,,,,,
2023-07-10,205.67,,,,,,,
2023-07-10,16937.16,,,,,,,
2023-07-10,14060.92,,,,,,,
2023-07-10,613.87,,,,,,,
2023-07-10,563743.04,,,,,,,
2023-07-10,54657.98,,,,,,,
2023-07-10,41813.81,,,,,,,
2023-07-10,245100.55,,,,,,,
2023-07-10,19559.845,,,,,,,
2023-07-10,501871.695,,,,,,,
2023-07-10,423809.725,,,,,,,
2023-07-10,28222.32,,,,,,,
2023-07-13,64718.54,,,,,,,
2023-07-13,15437.81,,,,,,,
2023-07-13,4067.085,,,,,,,
2023-07-13,71246.6,,,,,,,
2023-07-13,6099.45,,,,,,,
2023-07-13,238417.845,,,,,,,
2023-07-13,172961.405,,,,,,,
2023-07-13,3903.02,,,,,,,
2023-07-13,3115.665,,,,,,,
2023-07-13,1221.46,,,,,,,
2023-07-13,270.04,,,,,,,
2023-07-13,8315.505,,,,,,,
2023-07-13,186.83,,,,,,,
2023-07-13,19457.01,,,,,,,
2023-07-13,14685.78,,,,,,,
2023-07-13,544.79,,,,,,,
2023-07-13,698241.015,,,,,,,
2023-07-13,62867.51,,,,,,,
2023-07-13,45951.545,,,,,,,
2023-07-13,179276.73,,,,,,,
2023-07-13,21251.52,,,,,,,
2023-07-13,483089.785,,,,,,,
2023-07-13,609541.51,,,,,,,
2023-07-13,27806.27,,,,,,,
2023-07-17,80941.35,,,,,,,
2023-07-17,21340.225,,,,,,,
2023-07-17,4921.165,,,,,,,
2023-07-17,91743.735,,,,,,,
2023-07-17,6410.31,,,,,,,
2023-07-17,395870.005,,,,,,,
2023-07-17,213784.545,,,,,,,
2023-07-17,5262.64,,,,,,,
2023-07-17,2239.605,,,,,,,
2023-07-17,1657.135,,,,,,,
2023-07-17,811.69,,,,,,,
2023-07-17,9257.505,,,,,,,
2023-07-17,234.715,,,,,,,
2023-07-17,29262.445,,,,,,,
2023-07-17,24473.16,,,,,,,
2023-07-17,968.69,,,,,,,
2023-07-17,524070.71,,,,,,,
2023-07-17,86488.16,,,,,,,
2023-07-17,43379.1,,,,,,,
2023-07-17,226862.645,,,,,,,
2023-07-17,22721.04,,,,,,,
2023-07-17,665943.76,,,,,,,
2023-07-17,652455.89,,,,,,,
2023-07-17,50475.5,,,,,,,
2023-07-20,108316.655,,,,,,,
2023-07-20,27448.31,,,,,,,
2023-07-20,5284.62,,,,,,,
2023-07-20,97942.88,,,,,,,
2023-07-20,8196.97,,,,,,,
2023-07-20,484239.81,,,,,,,
2023-07-20,267527.215,,,,,,,
2023-07-20,6685.845,,,,,,,
2023-07-20,3158.055,,,,,,,
2023-07-20,2019.02,,,,,,,
2023-07-20,318.71,,,,,,,
2023-07-20,10164.965,,,,,,,
2023-07-20,481.205,,,,,,,
2023-07-20,35619.375,,,,,,,
2023-07-20,28543.385,,,,,,,
2023-07-20,511.82,,,,,,,
2023-07-20,644059.53,,,,,,,
2023-07-20,92447.88,,,,,,,
2023-07-20,73029.335,,,,,,,
2023-07-20,259721.175,,,,,,,
2023-07-20,33811.52,,,,,,,
2023-07-20,643012.34,,,,,,,
2023-07-20,649422.65,,,,,,,
2023-07-20,53152.35,,,,,,,
